id,published_at,name,url,alternate_url,professional_roles,salary.from,salary.to,salary.currency,salary.gross,address.lat,address.lng,address.raw,address.metro.station_name,address.metro.line_name,employer.name,employer.accredited_it_employer,schedule.name,experience.name,department.name,job_type,intern,junior,middle,senior,lead,net_salary_from_rur,net_salary_to_rur,salary_info,date_published
87896968,2023-10-27T09:57:34+0300,Middle Data Analyst / Data Scientist,https://api.hh.ru/vacancies/87896968?host=hh.ru,https://hh.ru/vacancy/87896968,"[{'id': '10', 'name': 'Аналитик'}]",,,,,55.69448244302192,37.66331220104883,"Москва, Замоскворецкая линия, метро Технопарк",,,Медиапоинт,False,Полный день,От 3 до 6 лет,,MLE or DS,0,0,1,0,0,,,0,2023-10-27
87919222,2023-10-09T13:10:29+0300,Lead MLOps Engineer,https://api.hh.ru/vacancies/87919222?host=hh.ru,https://hh.ru/vacancy/87919222,"[{'id': '40', 'name': 'Другое'}]",,,,,55.736174,37.533185,"Москва, Поклонная улица, 3",Кутузовская,Филевская,Звук,False,Удаленная работа,От 3 до 6 лет,,MLE,0,0,0,0,1,,,0,2023-10-09
81848775,2023-10-16T09:23:14+0300,Senior ML-инженер,https://api.hh.ru/vacancies/81848775?host=hh.ru,https://hh.ru/vacancy/81848775,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,АБК,True,Удаленная работа,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-16
87904439,2023-10-25T15:34:39+0300,Senior Data Scientist (NLP),https://api.hh.ru/vacancies/87904439?host=hh.ru,https://hh.ru/vacancy/87904439,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.709444,37.442302,"Москва, Верейская улица, 29с134",Кунцевская,Арбатско-Покровская,Крибрум,True,Полный день,От 3 до 6 лет,,DS,0,0,0,1,0,,,0,2023-10-25
87304508,2023-10-18T14:20:14+0300,Machine Learning Engineer (Продукты безопасности),https://api.hh.ru/vacancies/87304508?host=hh.ru,https://hh.ru/vacancy/87304508,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,Positive Technologies,False,Полный день,От 3 до 6 лет,,MLE,0,0,1,1,0,,,0,2023-10-18
88201625,2023-10-16T09:46:55+0300,"Senior ML engineer, Large Language & Behavior Models (LLM)",https://api.hh.ru/vacancies/88201625?host=hh.ru,https://hh.ru/vacancy/88201625,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,WILDBERRIES,False,Полный день,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-16
79470559,2023-10-15T16:35:17+0300,Associate Professor - Data Science&AI (eng),https://api.hh.ru/vacancies/79470559?host=hh.ru,https://hh.ru/vacancy/79470559,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",,,,,,,,,,Университет Иннополис,False,Полный день,От 3 до 6 лет,,DS,0,0,1,1,0,,,0,2023-10-15
87368809,2023-10-26T10:19:03+0300,Senior ML инженер,https://api.hh.ru/vacancies/87368809?host=hh.ru,https://hh.ru/vacancy/87368809,"[{'id': '40', 'name': 'Другое'}]",,,,,,,,,,ГПМ Партнер,False,Удаленная работа,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-26
88282036,2023-10-26T12:36:12+0300,Lead AI Data Scientist,https://api.hh.ru/vacancies/88282036?host=hh.ru,https://hh.ru/vacancy/88282036,"[{'id': '165', 'name': 'Дата-сайентист'}]",,8000.0,USD,True,,,,,,Compound Solutions SL,False,Гибкий график,От 3 до 6 лет,,DS,0,0,0,0,1,,648769.5749440717,1,2023-10-26
88201570,2023-10-16T09:46:21+0300,"Senior ML Engineer, Computer Vision",https://api.hh.ru/vacancies/88201570?host=hh.ru,https://hh.ru/vacancy/88201570,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,,,,,,WILDBERRIES,False,Полный день,От 3 до 6 лет,,MLE,0,0,0,1,0,,,0,2023-10-16
88387466,2023-10-27T09:23:47+0300,Senior Data Scientist / Ведущий Business Intelligence специалист,https://api.hh.ru/vacancies/88387466?host=hh.ru,https://hh.ru/vacancy/88387466,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,Рамакс Интернейшнл,True,Полный день,От 3 до 6 лет,,DS,0,0,0,1,0,,,0,2023-10-27
87904369,2023-10-09T11:00:38+0300,Middle/Senior Data Scientist,https://api.hh.ru/vacancies/87904369?host=hh.ru,https://hh.ru/vacancy/87904369,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер для экспертов,MLE or DS,0,0,1,1,0,,,0,2023-10-09
87899403,2023-10-27T10:20:22+0300,Lead data scientist (Анализ цены и Trade in),https://api.hh.ru/vacancies/87899403?host=hh.ru,https://hh.ru/vacancy/87899403,"[{'id': '165', 'name': 'Дата-сайентист'}]",,,,,,,,,,Домклик,True,Полный день,От 3 до 6 лет,,DS,0,0,0,0,1,,,0,2023-10-27
88544902,2023-10-23T16:44:22+0300,Senior NLP Data Scientist в Центр AI Маркетинга,https://api.hh.ru/vacancies/88544902?host=hh.ru,https://hh.ru/vacancy/88544902,"[{'id': '10', 'name': 'Аналитик'}]",,,,,,,,,,СБЕР,False,Полный день,От 3 до 6 лет,Сбер для экспертов,DS,0,0,0,1,0,,,0,2023-10-23
83116089,2023-10-10T10:08:54+0300,Data Scientist (команда Поиска),https://api.hh.ru/vacancies/83116089?host=hh.ru,https://hh.ru/vacancy/83116089,"[{'id': '10', 'name': 'Аналитик'}]",350000.0,,RUR,True,55.809343,37.628505,"Москва, улица Годовикова, 9с10",Алексеевская,Калужско-Рижская,HeadHunter,True,Полный день,От 3 до 6 лет,HeadHunter::Analytics/Data Science,DS,0,0,1,1,0,304500.0,,1,2023-10-10
88060381,2023-10-11T17:37:03+0300,Data Scientist в Trust & Safety,https://api.hh.ru/vacancies/88060381?host=hh.ru,https://hh.ru/vacancy/88060381,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.809343,37.628505,"Москва, улица Годовикова, 9с10",Алексеевская,Калужско-Рижская,HeadHunter,True,Гибкий график,От 3 до 6 лет,HeadHunter::Analytics/Data Science,DS,0,0,1,1,0,,,0,2023-10-11
87539602,2023-10-26T17:19:24+0300,Разработчик курса/методист/преподаватель по Data Science,https://api.hh.ru/vacancies/87539602?host=hh.ru,https://hh.ru/vacancy/87539602,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",,,,,,,,,,РДТЕХ,True,Удаленная работа,От 3 до 6 лет,,DS,0,0,1,1,0,,,0,2023-10-26
84009554,2023-10-10T10:08:50+0300,Data Scientist в b2c направление,https://api.hh.ru/vacancies/84009554?host=hh.ru,https://hh.ru/vacancy/84009554,"[{'id': '96', 'name': 'Программист, разработчик'}]",,,,,55.809343,37.628505,"Москва, улица Годовикова, 9с10",Алексеевская,Калужско-Рижская,HeadHunter,True,Гибкий график,От 3 до 6 лет,HeadHunter::Analytics/Data Science,DS,0,0,1,1,0,,,0,2023-10-10
